url,description,price,level,category,rating,seller
https://accountsplace.co.ke/ads/wrtiedom_customization_ongoing_probation_plus_and_regular_plus_offer_offer_offer1746606848, WRTIEDOM Customization Ongoing. Probation Plus and Regular Plus. Offer Offer Offer...," 43,500",Probation Plus,Academic,5/5*,Samm
https://accountsplace.co.ke/ads/essaywriters_senior_level_on_quick_sale_completed_300_orders_clean_and_active1746606982, Essaywriters SENIOR LEVEL on Quick Sale. Completed 300+ Orders. Clean and Active," 117,500",SENIOR LEVEL,Academic,5/5*,Samm
https://accountsplace.co.ke/ads/edusson_expert_mixed_30_subjects_on_quick_sale_done_270_orders_rated_48_cs_90_super_clean_with_orders_in_progress1746607327, Edusson EXPERT MIXED 30+ Subjects on Quick Sale. Done 270+ Orders. Rated 4.8 CS 90%+. Super clean with orders in progress," 105,000",Expert Level,Academic,4.9/5.0 Cs 90%,Samm
https://accountsplace.co.ke/ads/studypool_top_tutor_level_ii_done_8k_orders_9_prime_badges_science_humanities_health_and_medicine_business_computer_science_and_law_3_orders_in_progress1746607533," Studypool Top Tutor (Level II). Done 8k+ Orders. 9 Prime badges (Science, Humanities, Health and Medicine, Business, Computer Science and Law...). 3 Orders in progress"," 255,000",Top Tutor (Level II),Academic,98%,Samm
https://accountsplace.co.ke/ads/edusson_beginner_technica_subjects1746593051, Edusson beginner Technica subjects," 20,000",Beginner,Academic,100,Denis Koech
https://accountsplace.co.ke/ads/usa_cloud_workers_at_50k_kenyan_cw_at_35k_used_pays_via_paypal1746594119, USA cloud workers @50k kenyan cw@35k used pays via PayPal," 50,000",New verified,Transcription,New verified,transcription accounts dealer
https://accountsplace.co.ke/ads/prices_dropped_removing_all_prolific_on_hold_at_35001746590434, Prices dropped removing all prolific on hold @3500," 3,500",New,Transcription,New,transcription accounts dealer
https://accountsplace.co.ke/ads/writerbay_indian_done_7_orders_rated_5_star_with_pending_dollars_available1746594401, Writerbay indian done 7 orders rated 5 star with pending dollars available.💯🔥💯," 60,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/active_writerbay_kenyan_beginner_2_orders_in_progress_pending_on_sale1746591176, ACTIVE WRITERBAY KENYAN BEGINNER 2 ORDERS IN PROGRESS $$ PENDING ON SALE💯🔥💯," 85,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/selling_several_chat_from_home_and_text_factory_at_15k_only_connected_with_grey_h1746594745, Selling several chat from home and text factory @15k only connected with grey h," 15,000",8.5,Transcription,8.5,transcription accounts dealer
https://accountsplace.co.ke/ads/edusson_technical_brand_new1746597288, Edusson technical brand new," 16,000",New,Academic,New,Oscar
https://accountsplace.co.ke/ads/hirewriters_beginer_uk_profile_at_25k1746598123, Hirewriters beginer UK profile @25k," 25,000",New verified,Article,Beginner,daniel daniel
https://accountsplace.co.ke/ads/scribie_quality_checker_at_25k_only_ready_to_task1746596058, Scribie quality checker @25k only ready to task," 25,000",4.2,Transcription,4 . 2,transcription accounts dealer
https://accountsplace.co.ke/ads/just_in_studypool_top_tutor_acc_completed_500_orders_rating_98_3_badges_business_programming_and_ambassadors1746598494," Just in:: Studypool Top Tutor acc; completed 500+ orders, rating: 98%; 3 badges (Business, Programming, and Ambassadors)"," 60,000",Top Tutor,Academic,98%,Mutinda Wambua
https://accountsplace.co.ke/ads/brand_new_essayshark_technical_kenyan_profile1746597834, Brand-new Essayshark technical Kenyan profile," 18,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/studypool_standard_rated_94_after_completing_110_orders_4_badges_business_humanities_writing_and_law1746598521," Studypool standard, rated 94% after completing 110+ orders, 4 badges (Business, Humanities, WRITING, and Law)"," 9,000",Standard,Academic,94%,Mutinda Wambua
https://accountsplace.co.ke/ads/studypool_top_tutor_level_done_over_340_orders_rated_97_5_subject_badges_business_economics_science_comp_science_and_programming_has_27_inclusive1746598547," Studypool Top Tutor level, done over 340 orders, rated 97%, 5 subject badges (Business, Economics, Science, Comp Science, and Programming). Has $27 inclusive"," 45,000",Top Tutor,Academic,97%,Mutinda Wambua
https://accountsplace.co.ke/ads/brand_new_vipwriters_pays_a_minimum_cpp_of_51746526269, Brand-new vipwriters pays a minimum CPP of $5," 7,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/prolific_survey_acc_used_with_studies_comes_with_proxy1746526259, Prolific survey acc used with studies comes with proxy," 26,000",Used,Other,Used,Oscar
https://accountsplace.co.ke/ads/freelancewritingcentre_fwc_slightly_used1746526206, Freelancewritingcentre (FWC) slightly used," 20,000",Used,Academic,5,JosMac
https://accountsplace.co.ke/ads/brand_new_studydaddy1746526357, Brand-new Studydaddy," 4,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/brand_new_sweetstudyhomeworkmarket1746526311, Brand-new Sweetstudy/homeworkmarket," 2,500",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/chatwork_uk_profile_slightly_used1746526417, Chatwork UK profile slightly used," 20,000",Slightly used,Academic,100%,JosMac
https://accountsplace.co.ke/ads/edusson_intermediate_id_5_orders_to_advanced_done_45_orders_cs_95_50k1746533834, Edusson intermediate ID 5 orders to advanced done 45 orders cs 95% 50k💯🔥," 50,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/edusson_intermediate_id_5_orders_to_advanced_done_45_orders_cs_95_55k1746543898, EDUSSON INTERMEDIATE ID 5 ORDERS TO ADVANCED DONE 45 ORDERS CS 95% 55k💯🔥," 55,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/prolific_survey_acc_used_with_studies_comes_with_proxy1746543775, Prolific survey acc used with studies comes with proxy🔥💯🔥," 25,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/usa_focus_forward_with_lots_of_job_face_to_face_deal_trm1746548935, USA Focus Forward with Lots of Job Face to Face Deal TRM," 13,000",New,Transcription,100,Kimtai Chepkus
https://accountsplace.co.ke/ads/writer_hub_junior1746557905, Writer Hub Junior," 24,000",Kpi 30,Academic,30/50,Kenedy Ambido
https://accountsplace.co.ke/ads/edusson_advanced_cert1746584764, Edusson Advanced  Cert," 69,000",advanced,Academic,4.88,kelvin Michieka
https://accountsplace.co.ke/ads/10_prolific_usa_and_uk_available_with_studies1746587686, 10 prolific USA and UK available with studies," 15,000",New verified,Transcription,New verified,transcription accounts dealer
https://accountsplace.co.ke/ads/4writers_university_2_takes_rated_94_done_1600_orders_clean1746588135, 4WRITERS UNIVERSITY 2 TAKES RATED 94% DONE 1600 ORDERS CLEAN," 86,000",UNIVERSITY,Academic,96%,Nelkev Mwambai
https://accountsplace.co.ke/ads/crowd_surf_level_3_with_speaker_id_available1746588069, Crowd surf level 3 with speaker I'd available," 38,000",L3,Transcription,L3,transcription accounts dealer
https://accountsplace.co.ke/ads/transcribio_level_3_available1746588148, Transcribio level 3 available," 35,000",L3,Transcription,L3,transcription accounts dealer
https://accountsplace.co.ke/ads/academia_research_advanced_3_takes_done_520_orders_rated_881746588344, ACADEMIA RESEARCH ADVANCED 3 TAKES DONE 520 ORDERS RATED 8.8," 80,000",ADVANCED,Academic,8.8,Nelkev Mwambai
https://accountsplace.co.ke/ads/essaypro_done_700_orders_rated_55100_with_9024_hours_bid_limit_female_profile1746588201," ESSAYPRO DONE 700 ORDERS RATED 5/5,100% WITH 90/24 HOURS BID LIMIT FEMALE PROFILE"," 465,000",ACTIVE,Academic,5,Nelkev Mwambai
https://accountsplace.co.ke/ads/edusson_advanced_rated_49_done_113_orders_with_17_pure_non_technical_subjects_cs_58_cert_account1746588290, EDUSSON ADVANCED RATED 4.9 DONE 113 ORDERS WITH 17 PURE NON TECHNICAL SUBJECTS CS 58% CERT ACCOUNT," 95,000",ADVANCED,Academic,4.9,Nelkev Mwambai
https://accountsplace.co.ke/ads/mindrift_with_a_ready_task_200_us_profile30k1746523844, Mindrift with a ready task ($200) us profile💯🔥💯30k," 30,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/quick_deal_writershub_junior_350_orders_available1746523612, QUICK DEAL. WritersHub Junior 350+ Orders available," 26,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/cert_application_intermediate_edusson_cs_25_at_60k1746523767, Cert application intermediate edusson cs 25% at 60k🔥💯," 60,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/brand_new_writerslabs_friendly_subjects1746523704, Brand-new writerslabs friendly subjects," 75,000",Freshman,Academic,New,JosMac
https://accountsplace.co.ke/ads/new_prowriterstime_writerslabs_affiliate_male_profile_with_everything_intact1746524113, New ProwritersTime (Writerslabs affiliate) male profile with everything intact," 55,000",Freshman,Academic,New,JosMac
https://accountsplace.co.ke/ads/tsm_unranked_on_quick_sale_active_done_60_orders_payooner_and_simcard_available_super_clean_and_affordable1746523711, TSM Unranked ON Quick Sale. Active Done 60+ Orders. Payooner and SImcard Available. Super Clean and affordable  💯🔥💯," 90,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/new_writerbay_beginner_level_kenyan_profile1746524450, New writerbay beginner level Kenyan profile," 95,000",Beginner,Academic,New,JosMac
https://accountsplace.co.ke/ads/essaywriters_academic_senior_level1746525193, Essaywriters academic senior level," 100,000",Senior level,Academic,100%,JosMac
https://accountsplace.co.ke/ads/writerbay_indian_profile_new1746524584," Writerbay Indian profile, new"," 61,000",Beginner,Academic,5,JosMac
https://accountsplace.co.ke/ads/uvocorp_expertuniversity_b_level_801746525331, Uvocorp Expert/University B level 80%," 170,000",University B,Academic,80%,JosMac
https://accountsplace.co.ke/ads/edusson_intermediate_cert_application_3_in_progress_at_50k1746525348," Edusson Intermediate, cert application 3 in progress at 50k🔥💯"," 60,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/uvocorp_collegemiddle_b_50_simba_program1746525561," Uvocorp College/Middle B 50%, Simba program"," 80,000",College/Middle B,Academic,50%,JosMac
https://accountsplace.co.ke/ads/new_edusson_with_several_technical_subjects_granted_orders_access1746525682, New Edusson with several technical subjects granted orders access," 20,000",Beginner,Academic,New,JosMac
https://accountsplace.co.ke/ads/qualitywriters_expert_level_4_takes1746525600, Qualitywriters expert level 4 takes," 40,000",Expert,Academic,100%,JosMac
https://accountsplace.co.ke/ads/new_writedom_probation_plus_with_plenty_of_orders_throughout_the_seasons1746525830, New Writedom probation plus with plenty of orders throughout the seasons," 40,000",Probation plus,Academic,New,JosMac
https://accountsplace.co.ke/ads/studypool_toptutor_level_rated_100_completed_over_20_orders1746525775, Studypool toptutor level rated 100% completed over 20 orders," 50,000",Toptutor level,Academic,100%,JosMac
https://accountsplace.co.ke/ads/writershub_senior_kpi40_completed_over_100_orders1746526075, Writershub Senior KPI40 completed over 100 orders," 50,000",Senior level,Academic,40,JosMac
https://accountsplace.co.ke/ads/brand_new_writedom_regular_plus_level1746525892, Brand-new Writedom regular plus level," 50,000",Regular plus,Academic,New,JosMac
https://accountsplace.co.ke/ads/writedom_probation_plus_unrated_completed_6_orders1746525985, Writedom probation plus unrated completed 6 orders," 30,000",Probation plus,Academic,Unrated,JosMac
https://accountsplace.co.ke/ads/uvocorp_college_b_active_account_on_quick_sale_done_20_orders_2_orders_in_progress_purely_non_technical1746519767, Uvocorp College B Active account on Quick sale. Done 20+ Orders. 2 Orders in progress. Purely Non Technical," 72,000",College B,Academic,50%,Samm
https://accountsplace.co.ke/ads/edusson_intermediatemixed_subjects_done_23_orders_and_clean_cs_25_cert_account_profile_owner_available1746520634, EDUSSON INTERMEDIATE.MIXED SUBJECTS! DONE 23 ORDERS AND CLEAN CS 25. CERT ACCOUNT. PROFILE OWNER AVAILABLE!🔥💯🔥," 30,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/prowriterstime_writerslabs_99_done_9_orders_simcard_profile_owner_available_at_55k1746520796," *Prowriterstime/ writerslabs 99%, done 9 orders. Simcard & profile owner available*  @ 55k🔥"," 55,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/edusson_intermediate_id_purely_non_technical_on_quick_sale_rated_551746519930, Edusson INTERMEDIATE ID Purely Non Technical On Quick Sale. Rated 5/5.," 47,500",Intermediate Level,Academic,5/5,Samm
https://accountsplace.co.ke/ads/writerbay_regular_kenyan_5000_orders_484_with_orders_in_progres1746520837, writerbay regular kenyan 5000 orders 4.84 with orders in progres," 200,000",New,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/customizing_writedom_probation_ready_to_work1746520637," CUSTOMIZING WRITEDOM PROBATION+, READY TO WORK"," 45,000",Probation+,N/A,N/A,Collins Muthomi
https://accountsplace.co.ke/ads/qualitywriters_expert_level_on_sale_6_takes1746520840, Qualitywriters expert level on sale 6 takes," 70,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/edusson_intermediatemixed_subjects_done_23_orders_and_clean_cs_25_cert_account_profile_owner_available1746520893, EDUSSON INTERMEDIATE.MIXED SUBJECTS! DONE 23 ORDERS AND CLEAN CS 25. CERT ACCOUNT. PROFILE OWNER AVAILABLE!🔥💯🔥," 30,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/active_uvocorp_college_active_uvocorp_college_50_2_orders_in_progress_28_in_progress1746520863, ACTIVE UVOCORP COLLEGE *ACTIVE UVOCORP COLLEGE 50% 2 ORDERS IN PROGRESS 28 IN PROGRESS 🔥🔥," 65,000",Active,Academic,Active,Brian
https://accountsplace.co.ke/ads/writerpro_executed_1000_orders_99_49_bids_above_300_good_earnings_above_8001746520956," WRITERPRO EXECUTED 1000 ORDERS 99% 4.9, BIDS ABOVE 300, GOOD EARNINGS ABOVE $800"," 450,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/tsm_bronze_level_on_distress_sale_not_actively_used1746521024, TSM BRONZE LEVEL ON DISTRESS SALE NOT ACTIVELY USED🔥💯💯," 120,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/writerbay_kenyan_474_done_86_orders_active_with_orders_in_progress1746521026, Writerbay kenyan 4.74 done 86 orders active with orders in progress 💯🔥," 80,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/prowriterstime_writerslabs_99_done_9_orders_simcard_profile_owner_available_at_55k1746521083," *Prowriterstime/ writerslabs 99%, done 9 orders. Simcard & profile owner available* @ 55k🔥"," 55,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/prowriterstime_writerslabs_99_done_9_orders_simcard_profile_owner_available_at_60k1746521311," *Prowriterstime/ writerslabs 99%, done 9 orders. Simcard & profile owner available*  @ 60k🔥"," 60,000",New,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/edusson_advance_normal_cpp_done_110_orders_rated_4950_cs_60_3_orders_in_progress1746518054, Edusson ADVANCE. Normal CPP. Done 110+ Orders. Rated 4.9/5.0 Cs 60%. 3 Orders in Progress.," 95,000",Advance Level,Academic,4.9 s 60%,Samm
https://accountsplace.co.ke/ads/academia_research_advance_healthcare_and_nursing_done_1200_orders1746518336, Academia Research ADVANCE (Healthcare and Nursing). Done 1200+ Orders.," 87,500",Advance,Academic,9.3/10,Samm
https://accountsplace.co.ke/ads/academia_research_senior_advance_healthcare_and_nursing_done_100_orders1746518128, Academia Research SENIOR ADVANCE (Healthcare and Nursing). Done 100+ Orders.," 85,000",Senior Adance,Academic,9.3/10,Samm
https://accountsplace.co.ke/ads/essayshark_kenyan_profile_technical_account_brand_new_on_quick_sale1746517966," Essayshark Kenyan Profile Technical Account, Brand New on Quick Sale."," 37,500",Brand New,Academic,100%,Samm
https://accountsplace.co.ke/ads/studypool_top_tutor_120_orders_99_3_badges_good_earnings_lv21746518364," STUDYPOOL TOP TUTOR 120 ORDERS 99% 3 BADGES, GOOD EARNINGS LV2🔥🔥🔥"," 90,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/edusson_intermediatemixed_subjects_done_23_orders_and_clean_cs_25_cert_account_profile_owner_available1746518421, EDUSSON INTERMEDIATE.MIXED SUBJECTS! DONE 23 ORDERS AND CLEAN CS 25. CERT ACCOUNT. PROFILE OWNER AVAILABLE!," 37,500",Intermediate,Academic,4.9/5.0,Samm
https://accountsplace.co.ke/ads/writerbay_regular_kenyan_profile_done_5000_orders_rated_484_super_with_great_earnings_orders_in_progres1746518578," Writerbay Regular Kenyan Profile Done 5000+ Orders Rated 4.84, Super with great Earnings. Orders in Progres"," 247,500",Regular,Academic,5/5*,Samm
https://accountsplace.co.ke/ads/writerbay_kenyan_474_done_86_orders_active_with_orders_in_progress_at_80k1746518728, Writerbay kenyan 4.74 done 86 orders active with orders in progress at 80k💯🔥," 80,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/active_writerslab_senior_1200_orders_96_with_non_technical_subjects_all_credentials_available_on_sale1746518453," ACTIVE WRITERSLAB SENIOR 1200 ORDERS 96% WITH NON TECHNICAL SUBJECTS, ALL CREDENTIALS AVAILABLE ON SALE🔥🔥🔥"," 190,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/edusson_expert_mixed_30_subjects_on_quick_sale_done_270_orders_rated_48_cs_90_super_clean_with_orders_in_progress1746518760, Edusson EXPERT MIXED 30+ Subjects on Quick Sale. Done 270+ Orders. Rated 4.8 CS 90%+. Super clean with orders in progress," 105,000",Expert Level,Academic,4.9/5.0,Samm
https://accountsplace.co.ke/ads/writerbay_kenyan_474_done_86_orders_active_with_orders_in_progress_at_75k1746518788, Writerbay kenyan 4.74 done 86 orders active with orders in progress at 75k💯🔥," 75,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/writershub_senior_on_sale_40kpi_1001746518841, Writershub Senior on Sale 40KPI 100%," 70,000",Senior,Academic,100,Richard
https://accountsplace.co.ke/ads/edusson_intermediatemixed_subjects_done_23_orders_and_clean_cs_25_cert_account_profile_owner_available1746518865, EDUSSON INTERMEDIATE.MIXED SUBJECTS! DONE 23 ORDERS AND CLEAN CS 25. CERT ACCOUNT. PROFILE OWNER AVAILABLE!," 25,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/writerpro_done_4500_orders_100_5_100_bids_everything_available1746508271," WRITERPRO DONE 4500 ORDERS 100% 5* , 100+ BIDS, EVERYTHING AVAILABLE"," 660,000",Active,Academic,5*,Brian
https://accountsplace.co.ke/ads/writershub_senior_completed_1000_orders_100_customer_satisfactionkpi_38_clean_and_active_available1746485582," Writershub Senior, Completed 1000+ Orders, 100% Customer satisfaction,KPI 38. Clean and active, available."," 57,000",Senior,Academic,38,Mtetezi Czar Jonan
https://accountsplace.co.ke/ads/uvocorp_collegemiddle_b_50_simba_program1747137561," Uvocorp College/Middle B 50% , Simba program"," 78,000",College/Middle B,Academic,50%,JosMac
https://accountsplace.co.ke/ads/active_writerslab_senior_1200_orders_96_with_non_technical_subjects_all_credentials_available_on_sale1746504800," ACTIVE WRITERSLAB SENIOR 1200 ORDERS 96% WITH NON TECHNICAL SUBJECTS, ALL CREDENTIALS AVAILABLE ON SALE"," 180,000",Senior,Academic,96%,Dacosta
https://accountsplace.co.ke/ads/brand_new_writerbay_kenyan_profile_with_simcard_available1746485661, Brand New Writerbay Kenyan Profile with Simcard Available.," 89,000",New,Academic,,Mtetezi Czar Jonan
https://accountsplace.co.ke/ads/writerpro_4000_orders_99_5_bids_above_200_orders_in_progress_good_earnings1746507911," WRITERPRO 4000 ORDERS 99% 5*, BIDS ABOVE 200, ORDERS IN PROGRESS GOOD EARNINGS"," 680,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/writerpro_executed_1000_orders_99_49_bids_above_300_good_earnings_above_8001746507950," WRITERPRO EXECUTED 1000 ORDERS 99% 4.9, BIDS ABOVE 300, GOOD EARNINGS ABOVE $800"," 450,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/active_writerslab_senior_1200_orders_96_with_non_technical_subjects_all_credentials_available_on_sale1746508385," ACTIVE WRITERSLAB SENIOR 1200 ORDERS 96% WITH NON TECHNICAL SUBJECTS, ALL CREDENTIALS AVAILABLE ON SALE"," 190,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/studypool_top_tutor_local_1100_orders_99_4_badges_with_earnings_above_500_lv31746508321, STUDYPOOL TOP TUTOR LOCAL 1100 ORDERS 99% 4 BADGES WITH EARNINGS ABOVE $500 LV3," 110,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/essaypro_700_orders_100_5_100_bids_old_account_available1746508179," ESSAYPRO 700 ORDERS 100% 5* , 100 BIDS OLD ACCOUNT AVAILABLE"," 420,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/tsm_bronze_level_on_distress_sale_not_actively_used1746508065, TSM BRONZE LEVEL ON DISTRESS SALE NOT ACTIVELY USED," 110,000",Active,Academic,Active,Brian
https://accountsplace.co.ke/ads/studypool_top_tutor_120_orders_99_3_badges_good_earnings_lv21746508138," STUDYPOOL TOP TUTOR 120 ORDERS 99% 3 BADGES, GOOD EARNINGS LV2"," 80,000",TOP TUTOR,Academic,5*,Brian
https://accountsplace.co.ke/ads/writerbay_regular_kenyan_5000_orders_484_with_orders_in_progress1746508231, WRITERBAY REGULAR KENYAN 5000 ORDERS 4.84 WITH ORDERS IN PROGRESS," 200,000",Used,Academic,Used,Brian
https://accountsplace.co.ke/ads/4writers_university_rated_97_2_takes_170_orders_available1746515583, 4writers University Rated 97% 2 Takes 170 Orders Available.🔥🔥," 115,000",UNIVERSITY 💥,Academic,97%,Marcus001
https://accountsplace.co.ke/ads/ready_to_work_texting_factory_native_usa_available1_piece1746515706, Ready to work Texting Factory *Native USA* 🇺🇸  available.(1 piece)," 25,000",New,Academic,,Mtetezi Czar Jonan
https://accountsplace.co.ke/ads/livingstone_research_5_take_philippines_brand_new_15k1746445245, Livingstone research 5 take  Philippines brand new 15k," 15,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/on_quick_sale_edusson_advanced_non_technical_subjects_100_orders_rated_496_with_cs_of_581746442594, On Quick Sale   ➡️ Edusson advanced non-techn.ical subjects 100 orders rated 4.96 with CS of 58," 85,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/active_writedom_probation_plus_rated_47_completed_90_orders_available1746442420, Active Writedom Probation Plus Rated 4.7 Completed 90+ Orders  Available," 42,000",PROBATION PLUS,Academic,4.7,Nelkev Mwambai
https://accountsplace.co.ke/ads/price_dropped_10_prolific_account_available_at_10k_each_dm_now_make_30_daily_by_doing_simple_survery1746453769, Price dropped 10- prolific  account available @13k each dm now  make 30$ daily by doing simple survery," 13,000",New verified,N/A,New,transcription accounts dealer
https://accountsplace.co.ke/ads/focus_forward_us_new_face_to_face_deal1746446999," Focus Forward (US, new) face to face deal"," 12,000",Transcription,Transcription,100,Elizabeth
https://accountsplace.co.ke/ads/brand_new_kenyan_writerbay_available1746457503, Brand new kenyan writerbay available🔥🔥💯," 90,000",New,Academic,5*,Brian
https://accountsplace.co.ke/ads/native_text_factory_available_pays_13_bob_per_message_rated_851746453832, Native text factory available pays 13 bob per message rated 8.5," 15,000",8.5,Transcription,8.5,transcription accounts dealer
https://accountsplace.co.ke/ads/studypool_top_tutor_120_orders_99_3_badges_good_earnings_lv21746463870," STUDYPOOL TOP TUTOR 120 ORDERS 99% 3 BADGES, GOOD EARNINGS LV2"," 75,000",Top Tutor,Academic,5,Dacosta
https://accountsplace.co.ke/ads/writerpro_executed_1000_orders_99_49_bids_above_300_good_earnings_above_8001746463704," WRITERPRO EXECUTED 1000 ORDERS 99% 4.9, BIDS ABOVE 300, GOOD EARNINGS ABOVE $800"," 440,000",Active,Academic,4.9,Dacosta
https://accountsplace.co.ke/ads/tsm_bronze_level_on_distress_sale_not_actively_used1746463790, TSM BRONZE LEVEL ON DISTRESS SALE NOT ACTIVELY USED," 110,000",Bronze,Academic,Bronze,Dacosta
https://accountsplace.co.ke/ads/writerpro_4000_orders_99_5_bids_above_200_orders_in_progress_good_earnings1746463549," WRITERPRO 4000 ORDERS 99% 5*, BIDS ABOVE 200, ORDERS IN PROGRESS GOOD EARNINGS"," 680,000",Active,Academic,5,Dacosta
https://accountsplace.co.ke/ads/studypool_toptutor_500_orders_5_budges_rated_981746463721," Studypool Toptutor. 500+ Orders, 5 budges. Rated 98. ."," 80,000",1,Academic,98%,Okeno Anyonje
https://accountsplace.co.ke/ads/essaypro_700_orders_100_5_100_bids_old_account_available1746463982," ESSAYPRO 700 ORDERS 100% 5* , 100 BIDS OLD ACCOUNT AVAILABLE"," 400,000",Active,Academic,5,Dacosta
https://accountsplace.co.ke/ads/writerbay_regular_kenyan_5000_orders_484_with_orders_in_progress1746464066, WRITERBAY REGULAR KENYAN 5000 ORDERS 4.84 WITH ORDERS IN PROGRESS," 200,000",Regular,Academic,4.84,Dacosta
https://accountsplace.co.ke/ads/writerpro_done_4500_orders_100_5_100_bids_everything_available1746464230," WRITERPRO DONE 4500 ORDERS 100% 5* , 100+ BIDS, EVERYTHING AVAILABLE"," 660,000",Active,Academic,5,Dacosta
https://accountsplace.co.ke/ads/writedom_bidding_bot1746475264, Writedom Bidding Bot, 900,N/A,Academic,N/A,Cephas Nyamai Mutisya
https://accountsplace.co.ke/ads/brand_new_kenyan_writerbay_available1746476418, Brand new kenyan writerbay available🔥🔥💯," 90,000",Used,N/A,Used,Zablon shitera
https://accountsplace.co.ke/ads/writerbay_foreign_beast_with_orders_in_progress1746466619, Writerbay Foreign Beast with orders in progress," 60,000",Beginner,Academic,4.8/5,Dickson
https://accountsplace.co.ke/ads/writershub_bidding_bot1746475358, Writershub Bidding Bot," 1,200",N/A,Academic,N/A,Cephas Nyamai Mutisya
https://accountsplace.co.ke/ads/studypool_top_tutor_local_1100_orders_99_4_badges_with_earnings_above_500_lv31746464378, STUDYPOOL TOP TUTOR LOCAL 1100 ORDERS 99% 4 BADGES WITH EARNINGS ABOVE $500 LV3," 110,000",Top Tutor,Academic,99%,Dacosta
https://accountsplace.co.ke/ads/respondent_us_new_survey_accountwith_free_proxy_training1746438387, Respondent US new survey account.with free proxy & training," 5,500",New,Other,N/A,Nyakundi Wilber
https://accountsplace.co.ke/ads/studypool_top_tutor_level_ii_done_8k_orders_9_prime_badges_science_humanities_health_and_medicine_business_computer_science_and_law_3_orders_in_progress1746434601," Studypool Top Tutor (Level II). Done 8k+ Orders. 9 Prime badges (Science, Humanities, Health and Medicine, Business, Computer Science and Law...). 3 Orders in progress"," 255,000",Top Tutor (Level II),Academic,98%,Samm
https://accountsplace.co.ke/ads/academia_research_advance_healthcare_and_nursing_done_1200_orders1746434948, Academia Research ADVANCE (Healthcare and Nursing). Done 1200+ Orders.," 87,500",Advance Level,Academic,9.6/10,Samm
https://accountsplace.co.ke/ads/academia_research_advance_on_quick_sale_done_400_orders_4subjects_3_at_advance_level_very_clean1746434855, Academia Research Advance on Quick Sale. Done 400+ Orders. 4Subjects 3 at Advance level. Very Clean," 97,500",Advance Level,Academic,9.1/10,Samm
https://accountsplace.co.ke/ads/edusson_intermediatemixed_subjects_done_23_orders_and_clean_cs_25_cert_account_profile_owner_available1746434686, EDUSSON INTERMEDIATE.MIXED SUBJECTS! DONE 23 ORDERS AND CLEAN CS 25. CERT ACCOUNT. PROFILE OWNER AVAILABLE!," 33,500",Intermediate,Academic,4.9/5.0 CS 25%,Samm
https://accountsplace.co.ke/ads/academia_research_senior_advance_healthcare_and_nursing_done_100_orders1746435104, Academia Research SENIOR ADVANCE (Healthcare and Nursing). Done 100+ Orders.," 121,000",Senior Advance (4 Takes),Academic,9/10,Samm
https://accountsplace.co.ke/ads/edusson_advance_normal_cpp_done_110_orders_rated_4950_cs_60_3_orders_in_progress1746435332, Edusson ADVANCE. Normal CPP. Done 110+ Orders. Rated 4.9/5.0 Cs 60%. 3 Orders in Progress.," 97,500",Advance Level,Academic,4.9/5.0 Cs 60%,Samm
